,Unnamed: 0.1,Unnamed: 0,_id,price,bedrooms,bathrooms,summary,text,latitude,longitude,property_type,lease,image_url,image_prediction
247,247,247,141786740,1400000,5,3.0,"Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.","Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.<br /><br />Chestnut Grove is conveniently situated just off Balham High Road, which offers a great selection of shops, bars and restaurants. Balham Underground Station (Northern Line) and Balham Station (British Rail) are both nearby. <br /><br />Please use the reference CHPK0049408 when contacting Foxtons.",51.444135,-0.153804,House,FREEHOLD,https://media.rightmove.co.uk/16k/15981/141786740/15981_1260259_IMG_05_0000.jpeg,yard
248,248,248,141786740,1400000,5,3.0,"Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.","Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.<br /><br />Chestnut Grove is conveniently situated just off Balham High Road, which offers a great selection of shops, bars and restaurants. Balham Underground Station (Northern Line) and Balham Station (British Rail) are both nearby. <br /><br />Please use the reference CHPK0049408 when contacting Foxtons.",51.444135,-0.153804,House,FREEHOLD,https://media.rightmove.co.uk/16k/15981/141786740/15981_1260259_IMG_06_0000.jpeg,service room
249,249,249,141786740,1400000,5,3.0,"Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.","Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.<br /><br />Chestnut Grove is conveniently situated just off Balham High Road, which offers a great selection of shops, bars and restaurants. Balham Underground Station (Northern Line) and Balham Station (British Rail) are both nearby. <br /><br />Please use the reference CHPK0049408 when contacting Foxtons.",51.444135,-0.153804,House,FREEHOLD,https://media.rightmove.co.uk/16k/15981/141786740/15981_1260259_IMG_07_0000.jpeg,bedroom
250,250,250,141786740,1400000,5,3.0,"Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.","Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.<br /><br />Chestnut Grove is conveniently situated just off Balham High Road, which offers a great selection of shops, bars and restaurants. Balham Underground Station (Northern Line) and Balham Station (British Rail) are both nearby. <br /><br />Please use the reference CHPK0049408 when contacting Foxtons.",51.444135,-0.153804,House,FREEHOLD,https://media.rightmove.co.uk/16k/15981/141786740/15981_1260259_IMG_08_0000.jpeg,bedroom
251,251,251,141786740,1400000,5,3.0,"Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.","Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.<br /><br />Chestnut Grove is conveniently situated just off Balham High Road, which offers a great selection of shops, bars and restaurants. Balham Underground Station (Northern Line) and Balham Station (British Rail) are both nearby. <br /><br />Please use the reference CHPK0049408 when contacting Foxtons.",51.444135,-0.153804,House,FREEHOLD,https://media.rightmove.co.uk/16k/15981/141786740/15981_1260259_IMG_09_0000.jpeg,bedroom
252,252,252,141786740,1400000,5,3.0,"Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.","Ideally located to take full advantage of Balham High Road's vibrant shops, bars and restaurants this wonderful 5 bedroom house benefits from generous entertaining space and a secluded garden.<br /><br />Chestnut Grove is conveniently situated just off Balham High Road, which offers a great selection of shops, bars and restaurants. Balham Underground Station (Northern Line) and Balham Station (British Rail) are both nearby. <br /><br />Please use the reference CHPK0049408 when contacting Foxtons.",51.444135,-0.153804,House,FREEHOLD,https://media.rightmove.co.uk/16k/15981/141786740/15981_1260259_IMG_10_0000.jpeg,bathroom
253,253,253,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_01_0000.jpeg,living room
254,254,254,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_00_0000.jpeg,facade
255,255,255,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_02_0000.jpeg,kitchen
256,256,256,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_03_0000.jpeg,living room
257,257,257,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_04_0000.jpeg,kitchen
258,258,258,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_05_0000.jpeg,bedroom
259,259,259,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_06_0000.jpeg,service room
260,260,260,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_07_0000.jpeg,bathroom
261,261,261,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_08_0000.jpeg,living room
262,262,262,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_09_0000.jpeg,service room
263,263,263,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_10_0000.jpeg,kitchen
264,264,264,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_11_0000.jpeg,bedroom
265,265,265,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_12_0000.jpeg,yard
266,266,266,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_13_0000.jpeg,bedroom
267,267,267,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_14_0000.jpeg,bathroom
268,268,268,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_15_0000.jpeg,home hallway
269,269,269,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_16_0000.jpeg,service room
270,270,270,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_17_0000.jpeg,living room
271,271,271,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_18_0000.jpeg,living room
272,272,272,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_19_0000.jpeg,bathroom
273,273,273,136221758,750000,2,2.0,"Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.","Set within a beautifully converted Grade II listed college building, this superb 2 bedroom apartment is bright and spacious with a contemporary interior and underground parking.<br /><br />Battersea Park Road is host to a wide range of shops, bars, cafés and restaurants. The green open spaces and leisure facilities of Battersea Park itself are only moments away. Local transport, Queenstown Road and Battersea Park (National Rail). <br /><br />Please use the reference CHPK0361700 when contacting Foxtons.",51.475343,-0.153077,Flat,LEASEHOLD,https://media.rightmove.co.uk/16k/15966/136221758/15966_1242268_IMG_20_0000.jpeg,yard
274,274,274,127840544,750000,2,2.0,"Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. Comprises double height reception room with good dining space, open plan into a fully int...","Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. <br /><br />Comprises double height reception room with good dining space, open plan into a fully integrated kitchen, 2 double bedrooms (1 ensuite), main bathroom and study room or nursery. The flat is located on the first floor of Mountford Mansions and benefits from masses of natural light as well as concierge service and communal roof terrace. <br /><br />Secure underground car parking space as well as secure bike storage included. Has excellent transport links with both Queenstown Road Station (10 minutes to Waterloo) and Battersea Park Station (5 minutes to Victoria) within a few minutes walk as well as the new Battersea Power Station Northern Line Tube Stop within easy reach.<br /><br />Wandsworth Council Tax Band F.<br /><br />Lease has 111 years unexpired. Service charge 2021-2022 £5,377 tbc. Currently tenanted providing excellent revenue and available with no chain.<br /><br />",51.475406,-0.152781,Flat,LEASEHOLD,https://media.rightmove.co.uk/68k/67498/127840544/67498_31850832_IMG_02_0000.jpeg,living room
275,275,275,127840544,750000,2,2.0,"Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. Comprises double height reception room with good dining space, open plan into a fully int...","Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. <br /><br />Comprises double height reception room with good dining space, open plan into a fully integrated kitchen, 2 double bedrooms (1 ensuite), main bathroom and study room or nursery. The flat is located on the first floor of Mountford Mansions and benefits from masses of natural light as well as concierge service and communal roof terrace. <br /><br />Secure underground car parking space as well as secure bike storage included. Has excellent transport links with both Queenstown Road Station (10 minutes to Waterloo) and Battersea Park Station (5 minutes to Victoria) within a few minutes walk as well as the new Battersea Power Station Northern Line Tube Stop within easy reach.<br /><br />Wandsworth Council Tax Band F.<br /><br />Lease has 111 years unexpired. Service charge 2021-2022 £5,377 tbc. Currently tenanted providing excellent revenue and available with no chain.<br /><br />",51.475406,-0.152781,Flat,LEASEHOLD,https://media.rightmove.co.uk/68k/67498/127840544/67498_31850832_IMG_09_0000.jpeg,yard
276,276,276,127840544,750000,2,2.0,"Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. Comprises double height reception room with good dining space, open plan into a fully int...","Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. <br /><br />Comprises double height reception room with good dining space, open plan into a fully integrated kitchen, 2 double bedrooms (1 ensuite), main bathroom and study room or nursery. The flat is located on the first floor of Mountford Mansions and benefits from masses of natural light as well as concierge service and communal roof terrace. <br /><br />Secure underground car parking space as well as secure bike storage included. Has excellent transport links with both Queenstown Road Station (10 minutes to Waterloo) and Battersea Park Station (5 minutes to Victoria) within a few minutes walk as well as the new Battersea Power Station Northern Line Tube Stop within easy reach.<br /><br />Wandsworth Council Tax Band F.<br /><br />Lease has 111 years unexpired. Service charge 2021-2022 £5,377 tbc. Currently tenanted providing excellent revenue and available with no chain.<br /><br />",51.475406,-0.152781,Flat,LEASEHOLD,https://media.rightmove.co.uk/68k/67498/127840544/67498_31850832_IMG_01_0000.jpeg,living room
277,277,277,127840544,750000,2,2.0,"Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. Comprises double height reception room with good dining space, open plan into a fully int...","Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. <br /><br />Comprises double height reception room with good dining space, open plan into a fully integrated kitchen, 2 double bedrooms (1 ensuite), main bathroom and study room or nursery. The flat is located on the first floor of Mountford Mansions and benefits from masses of natural light as well as concierge service and communal roof terrace. <br /><br />Secure underground car parking space as well as secure bike storage included. Has excellent transport links with both Queenstown Road Station (10 minutes to Waterloo) and Battersea Park Station (5 minutes to Victoria) within a few minutes walk as well as the new Battersea Power Station Northern Line Tube Stop within easy reach.<br /><br />Wandsworth Council Tax Band F.<br /><br />Lease has 111 years unexpired. Service charge 2021-2022 £5,377 tbc. Currently tenanted providing excellent revenue and available with no chain.<br /><br />",51.475406,-0.152781,Flat,LEASEHOLD,https://media.rightmove.co.uk/68k/67498/127840544/67498_31850832_IMG_00_0000.jpeg,house facade
278,278,278,127840544,750000,2,2.0,"Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. Comprises double height reception room with good dining space, open plan into a fully int...","Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. <br /><br />Comprises double height reception room with good dining space, open plan into a fully integrated kitchen, 2 double bedrooms (1 ensuite), main bathroom and study room or nursery. The flat is located on the first floor of Mountford Mansions and benefits from masses of natural light as well as concierge service and communal roof terrace. <br /><br />Secure underground car parking space as well as secure bike storage included. Has excellent transport links with both Queenstown Road Station (10 minutes to Waterloo) and Battersea Park Station (5 minutes to Victoria) within a few minutes walk as well as the new Battersea Power Station Northern Line Tube Stop within easy reach.<br /><br />Wandsworth Council Tax Band F.<br /><br />Lease has 111 years unexpired. Service charge 2021-2022 £5,377 tbc. Currently tenanted providing excellent revenue and available with no chain.<br /><br />",51.475406,-0.152781,Flat,LEASEHOLD,https://media.rightmove.co.uk/68k/67498/127840544/67498_31850832_IMG_03_0000.jpeg,kitchen
279,279,279,127840544,750000,2,2.0,"Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. Comprises double height reception room with good dining space, open plan into a fully int...","Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. <br /><br />Comprises double height reception room with good dining space, open plan into a fully integrated kitchen, 2 double bedrooms (1 ensuite), main bathroom and study room or nursery. The flat is located on the first floor of Mountford Mansions and benefits from masses of natural light as well as concierge service and communal roof terrace. <br /><br />Secure underground car parking space as well as secure bike storage included. Has excellent transport links with both Queenstown Road Station (10 minutes to Waterloo) and Battersea Park Station (5 minutes to Victoria) within a few minutes walk as well as the new Battersea Power Station Northern Line Tube Stop within easy reach.<br /><br />Wandsworth Council Tax Band F.<br /><br />Lease has 111 years unexpired. Service charge 2021-2022 £5,377 tbc. Currently tenanted providing excellent revenue and available with no chain.<br /><br />",51.475406,-0.152781,Flat,LEASEHOLD,https://media.rightmove.co.uk/68k/67498/127840544/67498_31850832_IMG_04_0000.jpeg,bedroom
280,280,280,127840544,750000,2,2.0,"Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. Comprises double height reception room with good dining space, open plan into a fully int...","Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. <br /><br />Comprises double height reception room with good dining space, open plan into a fully integrated kitchen, 2 double bedrooms (1 ensuite), main bathroom and study room or nursery. The flat is located on the first floor of Mountford Mansions and benefits from masses of natural light as well as concierge service and communal roof terrace. <br /><br />Secure underground car parking space as well as secure bike storage included. Has excellent transport links with both Queenstown Road Station (10 minutes to Waterloo) and Battersea Park Station (5 minutes to Victoria) within a few minutes walk as well as the new Battersea Power Station Northern Line Tube Stop within easy reach.<br /><br />Wandsworth Council Tax Band F.<br /><br />Lease has 111 years unexpired. Service charge 2021-2022 £5,377 tbc. Currently tenanted providing excellent revenue and available with no chain.<br /><br />",51.475406,-0.152781,Flat,LEASEHOLD,https://media.rightmove.co.uk/68k/67498/127840544/67498_31850832_IMG_05_0000.jpeg,bedroom
281,281,281,127840544,750000,2,2.0,"Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. Comprises double height reception room with good dining space, open plan into a fully int...","Stunning 980 sq ft split level mezzanine apartment in hugely popular Victorian School conversion development, Kingsway Square. Located moments from Battersea Park, a short walk from Chelsea Bridge. <br /><br />Comprises double height reception room with good dining space, open plan into a fully integrated kitchen, 2 double bedrooms (1 ensuite), main bathroom and study room or nursery. The flat is located on the first floor of Mountford Mansions and benefits from masses of natural light as well as concierge service and communal roof terrace. <br /><br />Secure underground car parking space as well as secure bike storage included. Has excellent transport links with both Queenstown Road Station (10 minutes to Waterloo) and Battersea Park Station (5 minutes to Victoria) within a few minutes walk as well as the new Battersea Power Station Northern Line Tube Stop within easy reach.<br /><br />Wandsworth Council Tax Band F.<br /><br />Lease has 111 years unexpired. Service charge 2021-2022 £5,377 tbc. Currently tenanted providing excellent revenue and available with no chain.<br /><br />",51.475406,-0.152781,Flat,LEASEHOLD,https://media.rightmove.co.uk/68k/67498/127840544/67498_31850832_IMG_06_0000.jpeg,bathroom
